id,hotel_cluster
57762,5 25 59 64 30
57763,65 62 26 64 30
57764,91 48 41 42 18
57765,91 48 41 42 70
57766,41 91 48 55 68
57767,65 66 52 87 26
57768,91 48 42 41 47
57769,64 46 62 63 81
57770,91 55 48 41 95
57771,64 25 46 2 82
57772,1 41 45 98 56
57773,65 66 52 87 64
57774,91 48 41 42 70
57775,1 41 45 56 98
57776,1 41 56 98 91
57777,91 48 41 42 72
57778,5 30 62 82 78
57779,91 48 41 42 98
57780,65 64 25 52 22
57781,64 82 46 5 29
57782,41 1 56 0 70
57783,1 41 45 56 70
57784,46 36 62 63 61
57785,91 48 42 18 41
57786,65 52 66 87 26
57787,91 48 42 41 47
57788,25 64 82 5 58
57789,91 48 41 4 50
57790,63 64 46 36 62
57791,91 48 42 41 95
57792,96 41 71 1 91
57793,12 62 46 61 82
57794,30 5 62 82 59
57795,91 48 41 42 70
57796,91 48 41 42 70
57797,91 48 41 18 1
57798,64 5 25 2 58
57799,25 64 82 46 2
57800,91 48 42 41 47
57801,41 91 48 83 56
57802,91 48 41 83 33
57803,65 52 87 66 26
57804,91 48 41 50 70
57805,91 70 48 41 55
57806,91 48 41 42 98
57807,25 5 64 22 82
57808,91 48 41 42 18
57809,64 46 63 58 97
57810,1 41 56 45 98
57811,63 46 64 36 62
57812,46 64 62 36 97
57813,91 48 41 42 83
57814,63 46 64 36 62
57815,65 52 66 87 26
57816,1 0 26 98 41
57817,62 85 36 57 81
57818,46 36 63 62 64
57819,91 48 41 72 42
57820,46 36 62 63 61
57821,91 48 18 42 16
57822,82 5 58 30 62
57823,65 62 30 64 78
57824,64 46 65 66 58
57825,62 36 85 63 61
57826,91 41 48 95 33
57827,91 48 18 42 16
57828,90 91 95 2 9
57829,91 98 18 70 48
57830,5 59 78 30 62
57831,46 12 57 82 62
57832,91 48 41 42 70
57833,91 48 41 42 70
57834,36 62 46 81 64
57835,91 48 41 42 70
57836,91 48 41 42 70
57837,64 2 25 82 46
57838,82 62 46 85 61
57839,20 30 82 46 58
57840,65 62 30 64 46
57841,46 64 62 97 63
57842,0 97 26 64 84
57843,65 52 66 87 26
57844,91 48 42 18 41
57845,82 25 62 5 78
57846,1 41 45 56 70
57847,46 5 82 64 29
57848,91 48 41 95 18
57849,91 48 41 42 70
57850,1 41 98 45 91
57851,65 52 66 87 26
57852,91 48 41 18 95
57853,91 48 41 42 70
57854,91 48 42 41 18
57855,91 48 41 42 98
57856,1 45 98 41 56
57857,91 48 42 18 28
57858,91 48 50 41 98
57859,91 48 41 42 70
57860,91 48 41 42 18
57861,91 48 41 1 18
57862,48 91 41 70 47
57863,91 48 41 42 70
57864,91 48 41 42 70
57865,91 48 41 42 18
57866,46 36 82 62 61
57867,91 48 42 41 47
57868,5 64 82 62 58
57869,91 48 41 42 98
57870,65 64 52 66 46
57871,91 48 41 42 70
57872,91 48 41 42 72
57873,91 48 41 42 70
57874,46 36 63 64 62
57875,5 78 25 22 8
57876,91 48 18 41 95
57877,91 48 42 18 41
57878,91 48 41 18 42
57879,26 0 96 84 63
57880,62 46 85 78 64
57881,91 48 18 28 72
57882,91 48 41 28 4
57883,65 66 52 87 26
57884,91 48 41 42 83
57885,62 5 12 57 85
57886,91 48 41 42 70
57887,91 48 41 95 18
57888,46 62 64 63 58
57889,63 46 64 36 62
57890,91 48 41 42 98
57891,91 48 42 18 72
57892,91 48 42 41 47
57893,1 56 70 98 41
57894,91 48 42 41 47
57895,91 48 42 41 18
57896,46 64 62 97 63
57897,91 48 41 55 95
57898,12 46 57 61 62
57899,91 48 41 42 18
57900,46 36 63 62 64
57901,57 12 85 60 61
57902,91 48 41 42 18
57903,12 46 62 36 57
57904,82 62 46 85 57
57905,91 48 41 18 56
57906,12 57 62 61 82
57907,91 48 42 79 98
57908,91 41 48 95 33
57909,1 45 41 56 70
57910,1 56 98 70 41
57911,91 48 41 42 95
57912,12 46 57 61 36
57913,63 64 46 62 36
57914,65 52 66 87 26
57915,62 12 57 61 85
57916,91 48 72 18 28
57917,1 41 45 98 91
57918,91 48 41 42 70
57919,41 48 83 91 33
57920,62 46 64 63 85
57921,46 64 63 58 97
57922,91 48 18 28 72
57923,46 36 62 63 85
57924,5 62 82 78 30
57925,46 64 82 25 2
57926,46 36 62 64 63
57927,91 48 41 98 1
57928,91 48 41 42 18
57929,65 66 64 52 62
57930,91 48 42 41 47
57931,65 62 64 30 66
57932,62 30 36 64 78
57933,63 85 46 30 62
57934,1 45 68 56 79
57935,81 85 61 46 64
57936,91 48 42 41 18
57937,91 48 42 41 47
57938,65 52 66 87 26
57939,46 64 62 97 63
57940,64 82 25 46 2
57941,91 48 41 42 18
57942,64 5 58 2 25
57943,91 48 41 1 95
57944,57 62 12 82 61
57945,65 52 66 87 26
57946,65 64 52 66 46
57947,62 46 85 78 81
57948,91 48 42 41 18
57949,5 64 78 22 25
57950,46 64 82 85 62
57951,64 26 96 46 63
57952,62 12 57 61 85
57953,91 48 42 41 18
57954,91 48 41 42 18
57955,91 48 41 55 95
57956,62 82 36 46 61
57957,91 48 41 95 21
57958,2 9 68 59 95
57959,91 48 41 42 70
57960,91 48 41 42 70
57961,1 41 56 45 98
57962,65 52 66 87 26
57963,65 66 52 87 26
57964,1 48 41 91 45
57965,65 52 66 64 62
57966,5 25 78 22 64
57967,91 48 41 42 18
57968,64 25 22 5 2
57969,1 41 45 56 70
57970,41 48 91 70 56
57971,65 52 66 87 26
57972,91 48 41 42 47
57973,91 48 41 42 70
57974,82 64 25 5 78
57975,46 12 62 61 57
57976,91 41 48 83 72
57977,91 48 18 41 95
57978,5 64 78 22 25
57979,46 64 82 62 29
57980,5 78 25 62 22
57981,46 36 62 63 81
57982,65 66 52 87 31
57983,91 48 41 42 70
57984,5 25 78 8 22
57985,71 91 0 26 41
57986,91 48 41 42 18
57987,65 64 22 25 5
57988,78 5 58 25 62
57989,91 48 42 41 28
57990,91 48 18 42 16
57991,64 82 46 5 29
57992,91 48 72 18 28
57993,91 48 41 42 70
57994,1 45 91 41 48
57995,63 64 46 62 36
57996,91 48 41 18 42
57997,1 98 0 56 48
57998,91 48 41 95 18
57999,91 48 41 83 50
58000,20 82 58 78 62
58001,91 48 41 18 42
58002,62 36 63 57 61
58003,64 46 65 66 58
58004,65 64 25 2 52
58005,64 5 2 25 58
58006,91 48 41 83 42
58007,91 48 41 42 70
58008,64 25 82 5 58
58009,91 48 18 42 41
58010,91 48 41 42 70
58011,46 62 82 36 12
58012,46 62 64 63 78
58013,65 62 26 64 30
58014,65 66 52 87 31
58015,64 82 58 46 62
58016,1 45 41 98 56
58017,91 48 41 42 70
58018,91 48 41 42 72
58019,64 58 5 22 2
58020,91 48 41 42 83
58021,62 81 36 30 61
58022,91 48 41 42 98
58023,64 22 5 25 58
58024,91 48 18 28 72
58025,91 48 42 41 47
58026,91 48 41 72 42
58027,91 48 41 95 18
58028,63 46 36 64 61
58029,92 80 9 90 68
58030,91 48 41 95 21
58031,64 5 46 82 29
58032,65 52 87 66 64
58033,1 41 98 45 91
58034,91 41 48 83 42
58035,5 25 78 22 64
58036,91 48 42 41 71
58037,91 48 42 71 41
58038,91 48 41 42 18
58039,91 48 41 83 56
58040,82 5 64 30 29
58041,91 48 41 42 70
58042,64 82 5 29 2
58043,64 5 25 58 2
58044,1 41 91 70 0
58045,64 5 22 25 2
58046,91 41 48 95 33
58047,91 48 41 95 18
58048,91 48 41 42 83
58049,64 5 82 46 29
58050,91 48 41 42 70
58051,1 41 70 91 0
58052,91 48 18 72 28
58053,64 5 46 25 2
58054,91 48 41 95 18
58055,64 5 82 29 2
58056,91 48 41 42 70
58057,91 48 41 55 95
58058,91 48 41 95 18
58059,30 62 5 82 36
58060,91 48 18 42 72
58061,1 45 41 56 70
58062,64 46 82 58 25
58063,64 46 2 82 25
58064,91 48 42 41 47
58065,1 45 41 56 70
58066,64 2 82 46 25
58067,91 48 41 42 70
58068,64 5 46 2 25
58069,91 41 48 18 83
58070,65 52 66 87 26
58071,63 46 85 62 36
58072,65 52 66 87 26
58073,1 41 0 98 45
58074,91 48 41 18 95
58075,5 62 30 82 78
58076,91 48 41 42 50
58077,91 48 41 72 42
58078,1 70 56 45 98
58079,91 48 42 18 95
58080,91 48 41 42 70
58081,65 62 30 78 85
58082,91 48 42 18 41
58083,62 61 63 36 85
58084,1 45 41 56 70
58085,91 48 41 42 70
58086,91 48 42 18 95
58087,30 82 5 78 25
58088,91 41 48 18 28
58089,91 48 41 18 72
58090,91 48 41 18 42
58091,5 25 78 82 64
58092,70 41 56 98 91
58093,91 48 71 42 41
58094,63 46 36 64 62
58095,25 82 30 5 8
58096,91 48 41 50 70
58097,91 48 42 41 18
58098,91 48 41 42 70
58099,64 46 26 65 0
58100,1 45 41 98 91
58101,65 52 66 64 46
58102,46 62 64 81 63
58103,62 82 30 61 85
58104,91 48 42 18 16
58105,41 48 91 83 33
58106,91 48 41 18 42
58107,91 48 41 42 18
58108,65 52 66 64 46
58109,65 52 66 87 26
58110,1 41 45 56 70
58111,30 62 82 5 78
58112,64 65 66 46 58
58113,55 91 41 48 95
58114,1 45 55 95 41
58115,91 48 41 42 70
58116,64 5 22 58 46
58117,41 91 48 18 83
58118,91 48 41 72 42
58119,82 46 64 5 58
58120,91 48 41 55 95
58121,1 48 41 91 45
58122,91 41 48 55 70
58123,91 48 41 18 42
58124,65 52 66 87 26
58125,91 48 41 42 83
58126,1 45 41 56 79
58127,64 82 5 29 46
58128,91 48 41 42 70
58129,1 45 41 98 56
58130,91 48 41 42 70
58131,2 64 22 25 46
58132,62 61 85 81 82
58133,65 66 52 87 26
58134,91 48 41 42 70
58135,5 78 62 64 25
58136,65 52 66 87 26
58137,91 48 41 42 18
58138,91 48 41 42 70
58139,91 48 41 95 18
58140,70 91 56 48 98
58141,91 48 41 42 18
58142,64 46 26 65 0
58143,70 41 56 98 91
58144,64 82 46 5 29
58145,91 48 42 41 47
58146,64 82 25 46 2
58147,65 52 87 31 26
58148,91 48 95 4 41
58149,30 82 5 62 58
58150,64 5 82 29 2
58151,91 48 42 41 18
58152,91 48 42 18 41
58153,5 36 82 62 30
58154,91 48 41 42 70
58155,64 25 5 58 2
58156,1 45 41 98 56
58157,57 12 62 82 61
58158,91 48 41 42 70
58159,62 63 81 36 61
58160,91 41 48 50 68
58161,91 48 42 41 72
58162,91 48 18 41 42
58163,91 48 41 42 72
58164,91 48 41 42 18
58165,91 48 41 42 70
58166,91 48 41 42 18
58167,65 52 66 87 26
58168,82 62 85 30 59
58169,91 48 41 42 70
58170,91 48 18 72 28
58171,30 62 85 44 36
58172,46 62 63 61 81
58173,1 45 56 41 70
58174,46 82 64 62 36
58175,91 48 42 41 47
58176,91 48 41 18 42
58177,91 48 41 1 42
58178,91 48 41 42 70
58179,91 48 41 18 42
58180,65 64 2 5 25
58181,1 41 48 91 56
58182,1 0 45 41 98
58183,91 48 41 42 70
58184,1 41 45 56 98
58185,70 56 41 91 48
58186,91 48 41 42 18
58187,91 48 41 42 83
58188,82 62 30 61 85
58189,91 48 41 95 33
58190,65 52 66 87 26
58191,91 48 41 28 18
58192,62 36 85 63 61
58193,63 46 36 64 61
58194,91 48 4 17 33
58195,1 45 41 70 91
58196,91 48 41 55 70
58197,46 64 62 36 85
58198,1 45 41 70 91
58199,64 58 22 2 5
58200,91 48 41 42 18
58201,91 48 41 42 72
58202,62 82 36 85 57
58203,5 46 64 82 62
58204,30 82 5 78 62
58205,91 48 42 41 18
58206,1 41 98 45 56
58207,91 48 42 18 41
58208,90 68 9 59 95
58209,91 48 41 42 70
58210,91 48 41 95 18
58211,91 48 42 41 18
58212,91 48 42 41 47
58213,5 25 64 22 78
58214,82 64 58 25 67
58215,91 48 42 41 47
58216,65 64 22 25 52
58217,59 2 9 68 91
58218,64 82 25 29 2
58219,63 46 64 36 62
58220,41 91 48 83 33
58221,91 55 48 95 16
58222,41 91 48 50 70
58223,91 48 41 42 72
58224,62 36 81 85 57
58225,26 0 1 71 98
58226,46 57 61 12 36
58227,91 48 41 42 70
58228,1 41 45 98 91
58229,1 41 45 98 56
58230,91 48 28 42 18
58231,65 52 66 87 26
58232,91 48 42 41 47
58233,91 48 42 41 47
58234,91 48 42 18 16
58235,91 48 42 41 72
58236,65 52 66 87 26
58237,91 48 18 42 16
58238,62 36 81 63 57
58239,91 48 41 55 95
58240,64 82 58 46 62
58241,91 48 41 18 21
58242,62 46 78 97 58
58243,91 42 48 18 77
58244,5 59 25 78 30
58245,91 48 41 42 83
58246,52 44 59 65 62
58247,91 48 41 42 98
58248,64 5 46 2 25
58249,65 87 52 66 26
58250,82 64 25 5 78
58251,65 64 25 52 2
58252,65 52 66 87 26
58253,91 48 28 42 18
58254,1 41 98 0 45
58255,5 59 30 25 82
58256,64 25 2 82 46
58257,91 48 41 83 42
58258,64 5 25 58 2
58259,91 48 41 42 70
58260,91 48 41 42 72
58261,91 48 41 42 98
58262,62 46 64 63 78
58263,64 46 82 58 20
58264,91 48 42 41 47
58265,91 48 41 55 95
58266,91 48 41 83 42
58267,1 45 41 56 98
58268,91 55 48 95 16
58269,91 48 41 42 18
58270,82 25 59 5 30
58271,91 48 41 55 18
58272,5 78 25 59 82
58273,65 52 66 87 26
58274,62 82 30 5 36
58275,64 25 2 82 46
58276,1 70 56 98 41
58277,91 48 41 18 42
58278,91 48 42 18 41
58279,91 48 41 42 70
58280,91 48 16 28 41
58281,91 48 41 18 42
58282,65 62 52 61 87
58283,1 45 41 56 70
58284,91 48 41 18 42
58285,46 36 62 63 61
58286,91 48 41 42 70
58287,91 48 42 41 71
58288,64 5 25 82 58
58289,91 48 41 42 70
58290,59 90 95 9 2
58291,91 48 41 70 95
58292,1 45 56 41 98
58293,91 48 41 21 42
58294,62 82 85 30 78
58295,91 48 41 42 98
58296,63 46 36 64 61
58297,62 46 82 85 59
58298,91 48 41 18 42
58299,91 48 41 42 18
58300,63 46 36 64 61
58301,91 48 41 42 98
58302,63 46 62 85 30
58303,64 5 25 2 58
58304,46 64 62 63 96
58305,70 91 41 48 56
58306,91 41 48 83 33
58307,91 48 71 42 72
58308,91 48 41 42 70
58309,91 48 41 42 83
58310,65 62 30 64 66
58311,91 48 42 18 95
58312,1 41 98 45 56
58313,1 45 56 98 41
58314,91 48 41 95 18
58315,65 52 66 87 26
58316,1 41 56 45 91
58317,91 55 41 48 95
58318,30 62 82 5 81
58319,91 48 41 18 42
58320,64 2 5 25 11
58321,82 64 20 58 62
58322,64 5 82 29 58
58323,64 5 82 46 29
58324,46 64 62 97 63
58325,64 82 46 36 58
58326,9 90 2 68 59
58327,91 48 41 50 95
58328,65 66 52 87 26
58329,91 48 41 42 72
58330,30 85 46 62 44
58331,91 48 42 18 41
58332,91 48 72 18 28
58333,1 41 56 91 70
58334,62 36 63 57 81
58335,36 62 46 85 64
58336,91 71 48 42 18
58337,41 98 70 91 55
58338,91 48 41 18 42
58339,1 45 95 91 41
58340,91 48 42 18 28
58341,46 62 36 63 81
58342,91 48 41 42 18
58343,91 48 41 42 98
58344,71 0 1 26 41
58345,91 48 42 41 72
58346,91 48 41 42 72
58347,65 52 87 26 66
58348,64 82 46 5 29
58349,91 55 48 41 95
58350,5 30 82 62 78
58351,91 48 41 18 42
58352,91 41 48 50 56
58353,91 48 41 42 70
58354,91 48 41 42 18
58355,91 48 42 18 95
58356,91 48 42 41 18
58357,92 91 90 9 68
58358,64 46 0 26 97
58359,64 25 5 22 2
58360,91 48 41 42 83
58361,91 48 41 42 71
58362,64 5 82 46 29
58363,91 48 42 41 47
58364,91 48 41 42 18
58365,82 25 59 46 5
58366,63 64 46 58 62
58367,91 48 41 50 70
58368,1 45 41 98 56
58369,91 41 48 70 56
58370,64 46 12 61 63
58371,65 64 52 66 46
58372,91 48 41 95 1
58373,64 82 5 46 25
58374,91 48 42 41 18
58375,95 59 90 2 68
58376,64 5 25 2 58
58377,46 63 62 36 85
58378,91 41 56 70 98
58379,63 64 46 36 62
58380,92 80 59 68 90
58381,64 46 63 58 62
58382,91 48 41 42 83
58383,46 12 62 57 61
58384,91 48 41 18 70
58385,91 1 48 0 41
58386,91 48 42 18 41
58387,63 46 64 36 61
58388,91 48 41 42 70
58389,91 48 72 18 28
58390,65 26 64 66 52
58391,1 45 41 56 70
58392,62 30 5 82 78
58393,64 22 5 46 58
58394,30 62 5 82 78
58395,64 46 2 25 82
58396,91 48 41 42 83
58397,82 25 62 5 30
58398,59 90 9 95 2
58399,64 25 5 22 2
58400,63 85 26 46 62
58401,64 5 29 82 46
58402,91 48 42 18 72
58403,5 25 78 22 64
58404,90 59 91 95 2
58405,91 48 41 42 70
58406,64 5 29 82 46
58407,91 48 41 42 98
58408,91 48 41 42 70
58409,65 64 52 66 46
58410,41 48 91 83 33
58411,91 48 42 41 18
58412,91 48 41 42 70
58413,64 82 58 46 20
58414,64 25 82 2 58
58415,64 5 22 25 2
58416,82 64 25 67 5
58417,25 64 82 30 58
58418,46 36 62 63 61
58419,65 52 66 87 26
58420,91 41 48 70 55
58421,1 41 70 91 0
58422,65 64 52 2 25
58423,91 48 41 42 70
58424,64 46 82 62 58
58425,91 48 41 42 70
58426,65 64 5 25 22
58427,65 25 5 64 58
58428,91 48 41 18 42
58429,91 48 18 42 16
58430,9 90 2 68 59
58431,91 48 42 41 47
58432,91 48 42 41 47
58433,64 46 82 58 36
58434,62 65 66 64 26
58435,30 5 82 38 8
58436,25 5 82 22 8
58437,91 48 41 95 18
58438,91 48 41 95 18
58439,64 5 2 25 58
58440,91 48 41 70 55
58441,91 55 48 95 41
58442,91 48 41 18 42
58443,91 48 41 42 18
58444,91 48 41 95 18
58445,91 48 41 55 18
58446,91 48 41 42 70
58447,59 90 91 9 98
58448,64 5 46 2 25
58449,1 45 55 95 41
58450,30 82 5 62 78
58451,91 48 4 50 18
58452,62 81 61 85 30
58453,1 45 41 56 70
58454,91 48 41 83 42
58455,91 48 41 42 70
58456,64 5 82 46 29
58457,91 48 41 95 18
58458,46 82 5 64 62
58459,1 41 45 98 56
58460,1 41 70 91 0
58461,64 25 46 2 82
58462,5 64 82 46 29
58463,5 78 62 22 8
58464,64 82 46 5 29
58465,64 46 63 82 36
58466,46 62 64 63 85
58467,5 30 82 62 78
58468,65 52 66 87 26
58469,70 91 56 98 41
58470,65 52 87 66 26
58471,5 59 25 64 58
58472,91 48 28 42 18
58473,65 52 66 87 26
58474,46 36 62 63 85
58475,46 36 62 63 81
58476,63 46 64 36 62
58477,91 48 41 83 42
58478,30 62 82 5 78
58479,91 48 41 42 83
58480,64 46 82 30 62
58481,64 46 82 25 2
58482,91 48 42 41 47
58483,91 48 41 42 70
58484,91 48 41 42 98
58485,46 64 62 36 97
58486,65 66 64 26 62
58487,64 5 58 2 46
58488,91 48 41 42 18
58489,91 48 41 42 70
58490,59 68 2 9 98
58491,64 82 46 58 2
58492,65 52 66 64 46
58493,91 48 41 42 72
58494,65 66 52 87 26
58495,64 46 82 62 58
58496,5 25 78 82 64
58497,1 45 41 98 56
58498,1 45 41 56 98
58499,64 46 82 5 29
58500,65 26 30 31 44
58501,91 48 41 50 16
58502,91 48 41 28 42
58503,91 48 41 42 98
58504,46 12 36 64 62
58505,64 25 82 2 58
58506,91 48 41 42 18
58507,91 48 41 42 70
58508,65 52 66 87 26
58509,65 66 52 87 26
58510,91 48 41 42 72
58511,91 48 42 18 41
58512,91 48 13 42 1
58513,1 45 41 98 56
58514,91 48 41 72 42
58515,91 48 72 18 28
58516,97 38 8 5 2
58517,91 48 41 33 83
58518,64 46 26 65 0
58519,64 36 62 65 66
58520,5 59 25 46 82
58521,5 78 25 62 22
58522,46 36 62 63 64
58523,91 48 42 41 47
58524,1 41 48 91 56
58525,1 48 41 91 45
58526,64 5 29 82 46
58527,91 48 72 18 28
58528,57 12 60 81 85
58529,65 64 52 2 25
58530,91 48 42 41 18
58531,65 52 66 87 26
58532,65 52 66 87 26
58533,91 48 42 41 18
58534,65 66 52 87 31
58535,41 48 91 70 83
58536,91 48 41 42 18
58537,91 48 41 1 55
58538,91 41 48 55 33
58539,91 48 41 42 70
58540,91 48 41 18 42
58541,5 25 64 78 82
58542,91 48 42 41 47
58543,64 82 25 46 2
58544,64 5 46 2 25
58545,59 2 68 9 95
58546,91 48 41 42 70
58547,5 59 30 25 82
58548,65 66 52 87 31
58549,91 48 41 18 42
58550,1 0 26 34 84
58551,65 52 66 87 26
58552,64 46 26 63 96
58553,65 64 25 2 5
58554,65 52 66 87 26
58555,91 48 41 42 70
58556,68 59 98 95 2
58557,65 66 52 87 26
58558,25 82 5 8 78
58559,91 48 41 42 72
58560,65 52 64 66 46
58561,91 48 41 42 70
58562,65 62 30 64 66
58563,64 25 58 5 2
58564,91 48 41 95 18
58565,91 48 72 18 41
58566,64 5 46 11 58
58567,66 65 62 26 64
58568,91 71 48 42 41
58569,91 48 41 55 95
58570,91 48 42 41 47
58571,64 5 25 2 58
58572,91 48 42 41 95
58573,91 48 41 42 18
58574,91 48 41 42 98
58575,63 62 61 36 57
58576,63 46 64 36 61
58577,91 48 41 42 70
58578,91 48 42 41 71
58579,41 91 48 50 70
58580,5 25 64 78 82
58581,9 90 2 68 80
58582,41 91 48 33 50
58583,91 70 41 98 48
58584,91 48 41 42 70
58585,5 25 58 82 46
58586,62 12 61 57 63
58587,91 48 42 41 47
58588,5 78 62 30 82
58589,41 48 91 70 83
58590,91 70 55 48 41
58591,91 48 41 95 18
58592,91 48 41 42 70
58593,46 62 63 64 61
58594,46 82 62 36 57
58595,91 48 72 18 28
58596,1 41 56 91 70
58597,1 45 41 98 56
58598,1 70 56 45 98
58599,91 48 41 42 18
58600,91 48 41 42 70
58601,41 48 91 56 70
58602,91 48 41 42 98
58603,64 58 25 2 5
58604,64 5 25 2 58
58605,5 59 78 30 25
58606,91 48 42 18 41
58607,41 48 91 83 56
58608,91 48 41 42 18
58609,65 52 66 87 26
58610,65 66 64 46 26
58611,91 48 42 41 18
58612,91 48 42 41 47
58613,91 48 41 55 16
58614,91 48 41 95 18
58615,1 41 56 45 98
58616,91 48 41 42 28
58617,65 52 66 87 26
58618,91 48 41 42 70
58619,91 48 18 42 16
58620,1 0 26 71 91
58621,62 46 64 63 85
58622,64 25 5 22 2
58623,91 48 41 18 42
58624,48 91 41 70 42
58625,12 46 57 61 36
58626,70 41 91 56 48
58627,91 48 41 42 72
58628,91 48 41 18 95
58629,91 48 41 42 98
58630,91 48 41 42 70
58631,91 48 42 41 50
58632,91 48 42 41 47
58633,91 48 41 95 18
58634,91 48 41 70 55
58635,65 52 64 87 25
58636,64 5 25 2 58
58637,65 52 87 66 64
58638,65 62 30 64 66
58639,63 46 64 36 62
58640,64 5 58 46 22
58641,65 52 66 87 26
58642,91 48 42 18 95
58643,63 62 36 57 61
58644,91 48 42 41 18
58645,91 48 41 42 70
58646,62 82 30 85 59
58647,58 5 25 78 62
58648,64 46 57 61 97
58649,30 82 5 25 62
58650,65 52 66 64 46
58651,63 62 36 46 57
58652,5 58 64 25 22
58653,64 25 82 2 58
58654,65 87 52 66 96
58655,91 48 41 18 70
58656,65 66 52 87 26
58657,91 48 72 18 28
58658,91 48 41 42 28
58659,65 52 66 87 26
58660,1 41 56 48 91
58661,91 48 41 42 83
58662,91 48 41 42 70
58663,91 55 48 95 41
58664,91 48 41 55 95
58665,91 48 41 42 70
58666,5 22 78 64 25
58667,91 48 41 42 70
58668,91 83 48 41 33
58669,64 82 58 5 46
58670,48 41 91 70 98
58671,65 64 52 2 25
58672,63 46 64 36 62
58673,91 48 41 95 18
58674,91 48 41 42 70
58675,64 82 5 58 29
58676,91 48 41 42 18
58677,82 62 46 85 57
58678,91 48 42 18 72
58679,91 48 41 42 83
58680,64 5 2 25 46
58681,9 59 98 47 19
58682,41 1 91 56 0
58683,1 45 41 98 56
58684,64 25 82 22 58
58685,62 82 5 30 36
58686,48 91 4 50 41
58687,65 52 66 87 26
58688,62 63 36 57 85
58689,65 66 52 87 31
58690,65 52 87 66 64
58691,91 48 41 18 42
58692,91 48 41 18 42
58693,91 48 41 18 42
58694,91 48 41 70 55
58695,91 48 42 41 47
58696,5 30 62 82 78
58697,91 48 41 42 70
58698,91 55 48 95 41
58699,91 41 48 33 83
58700,91 48 41 42 70
58701,64 82 46 2 25
58702,82 25 64 58 5
58703,91 48 41 50 70
58704,91 48 41 42 72
58705,82 64 46 66 62
58706,64 46 65 66 58
58707,0 26 1 91 96
58708,65 64 52 2 25
58709,65 52 87 66 26
58710,91 48 42 41 47
58711,1 45 41 56 70
58712,63 64 46 61 36
58713,64 5 82 29 58
58714,8 25 38 64 5
58715,91 48 41 70 56
58716,64 82 29 2 46
58717,46 62 36 63 81
58718,91 48 41 42 18
58719,41 48 83 91 56
58720,46 36 63 62 85
58721,64 82 46 25 2
58722,59 2 9 95 68
58723,91 48 41 72 42
58724,91 55 48 95 16
58725,1 41 56 45 98
58726,65 52 87 66 64
58727,91 48 42 41 18
58728,91 48 41 28 42
58729,62 36 63 57 85
58730,91 48 41 83 42
58731,91 48 41 1 42
58732,91 48 41 18 42
58733,91 48 18 28 72
58734,91 48 72 18 41
58735,91 48 42 41 71
58736,91 48 41 55 95
58737,91 48 41 42 72
58738,64 25 82 30 78
58739,91 48 41 42 70
58740,91 48 41 42 18
58741,46 64 62 36 97
58742,0 26 41 96 71
58743,91 48 41 18 95
58744,91 48 41 42 72
58745,91 48 41 42 18
58746,91 48 41 42 83
58747,64 58 5 2 22
58748,46 62 82 12 61
58749,91 48 41 42 70
58750,46 61 62 64 85
58751,1 45 98 41 56
58752,65 66 52 87 26
58753,25 82 5 62 59
58754,5 30 78 62 25
58755,91 48 71 41 28
58756,1 41 56 45 98
58757,65 52 66 87 26
58758,91 48 41 42 70
58759,1 48 41 91 45
58760,46 64 82 85 62
58761,91 41 48 83 42
58762,91 48 41 42 83
58763,30 62 82 5 43
58764,65 52 66 87 26
58765,91 48 41 42 83
58766,91 48 41 42 18
58767,78 20 62 82 58
58768,65 64 52 66 46
58769,5 64 82 30 29
58770,91 48 41 95 18
58771,46 62 64 63 58
58772,65 26 52 62 30
58773,91 48 41 42 18
58774,62 30 81 36 61
58775,46 63 62 85 81
58776,91 48 41 95 18
58777,91 48 42 41 47
58778,91 48 42 41 18
58779,5 82 30 62 58
58780,64 82 5 29 2
58781,46 12 82 64 62
58782,64 46 63 58 97
58783,1 56 70 41 98
58784,1 41 56 91 98
58785,64 46 82 25 2
58786,64 5 25 58 2
58787,91 48 41 42 83
58788,91 48 41 42 70
58789,92 90 98 9 68
58790,91 48 41 42 70
58791,91 48 41 95 55
58792,92 90 91 9 2
58793,65 52 66 87 26
58794,91 48 41 42 70
58795,65 52 66 87 26
58796,91 48 42 41 18
58797,62 36 85 63 61
58798,64 46 63 82 36
58799,41 91 48 33 55
58800,65 64 52 2 25
58801,65 64 52 66 46
58802,91 48 41 42 70
58803,5 30 82 78 62
58804,65 52 66 87 26
58805,91 48 41 70 55
58806,46 82 62 61 36
58807,91 48 42 41 95
58808,91 41 48 1 33
58809,91 48 41 42 70
58810,91 48 41 42 70
58811,65 52 66 87 26
58812,91 48 41 95 18
58813,91 41 48 55 70
58814,8 25 64 58 5
58815,1 91 41 48 70
58816,1 41 98 45 56
58817,62 12 61 57 82
58818,91 48 41 95 18
58819,91 48 41 42 70
58820,64 5 22 25 2
58821,5 25 82 30 78
58822,80 92 98 68 2
58823,91 48 41 42 70
58824,91 48 41 42 18
58825,91 48 41 42 70
58826,91 48 41 72 42
58827,91 48 41 95 55
58828,1 48 91 41 95
58829,41 91 48 83 50
58830,91 48 41 55 18
58831,64 5 22 25 2
58832,91 48 41 33 42
58833,91 48 41 18 95
58834,41 48 91 83 33
58835,91 48 41 42 70
58836,82 64 5 25 30
58837,91 48 41 71 72
