row_id,place_id
28609,5381305028 7248741676 9999932225
28610,6745326087 1076766349 9999932225
28611,5817876664 9490648805 6817626667
28612,7690954973 3223851978 9444810921
28613,1451777904 8013329819 9999932225
28614,5261436782 4346835029 1628926265
28615,9097487795 9210655706 1250173698
28616,2340522021 6771753074 1632823794
28617,5115845447 9205217858 8427795489
28618,5810914817 4035441249 3553111943
28619,6103328924 9067267985 1631693839
28620,1687945977 4959562945 9999932225
28621,8387861646 8103162851 1325797511
28622,8721929860 9167146661 5488597468
28623,8066323222 3357206706 9999932225
28624,2296184970 1446642439 7931921610
28625,1744292373 9023094648 1134964600
28626,3255114178 2524883723 4617586509
28627,7310913849 2827343428 4872144002
28628,4315915763 4903883549 9315702252
28629,3647888828 9999932225 3981785329
28630,5274579350 7138950393 3543686969
28631,9294560072 9244096996 6105262279
28632,1850094292 8457330107 9999932225
28633,2300363615 1017965859 9999932225
28634,8317023634 8479752541 9521705526
28635,9801061961 7690384749 9999932225
28636,4984769580 4828638949 9999932225
28637,6272052306 5010406374 9999932225
28638,2708122330 9313954846 3981350103
28639,3534112214 3715747733 3632142963
28640,9296002382 5012693132 3981350103
28641,2612963439 3613778340 8573021941
28642,8449396145 4065319185 1279751072
28643,3511592726 8311585911 1645621542
28644,5532120842 7896966530 9975226803
28645,2455226951 4493149412 3849076734
28646,2344348846 4412780448 3761331286
28647,8639033224 4080970086 7511957977
28648,4424140633 5458689431 1547069523
28649,1181959698 1971972791 6313532874
28650,4721241427 8538443075 2570631013
28651,1771247306 4877759379 1171587411
28652,4646985305 1191719673 2725400043
28653,2713916027 2293751826 9999932225
28654,6756725003 7760281740 2491364033
28655,1259189267 8133845220 1733345745
28656,9185077558 5502262378 9999932225
28657,1818745962 9415894647 2759784308
28658,9307258025 4974498611 2481253676
28659,8571609624 4042735680 9999932225
28660,3157553531 7879772697 2448885763
28661,6509391493 3746903971 6375089206
28662,9019889585 4797999009 2036635748
28663,6692762297 7802494622 7049682380
28664,5984069724 4659476207 9999932225
28665,2335180208 5961918768 7957395443
28666,1578640444 8332145242 1379738208
28667,8501004064 8485279030 8440069273
28668,2158945948 8894960653 8803725011
28669,2599962960 8820050833 5641238927
28670,2080839175 9560011009 5862179351
28671,8664527893 9810386207 9999932225
28672,3294313625 1444630961 6284181217
28673,1695081201 5188264111 3026444165
28674,6828568804 2322789376 7463762920
28675,2137403541 7668505230 9999932225
28676,6709723979 9999932225 3980090620
28677,3365237997 3346556612 8748276995
28678,8924875178 6618195710 5095857302
28679,2092903085 1059842580 5497098558
28680,1554829275 4750337125 3980090620
28681,6275981963 1823652641 1475356146
28682,7516758468 6585477369 9999932225
28683,7334891018 3906196651 1913349620
28684,6902625150 5686174673 5232072224
28685,3284332373 8987516753 1695010652
28686,4771113286 6348909373 8330293251
28687,1381672707 9146152622 6952195731
28688,5579760595 1089287004 1173853226
28689,3851236965 2437541306 8527057882
28690,7220455703 1956208313 4128516417
28691,1683794521 8157561831 6898600263
28692,6304620781 1385859464 9481513550
28693,9183402843 9789114381 9999932225
28694,6541662722 6032461798 3543970094
28695,8983092289 7205496320 1383067756
28696,9564633898 4652181308 7066752282
28697,3365463208 7727125005 3538347423
28698,3234926304 3559766097 3981785329
28699,4000829141 6558612617 9037096721
28700,9337698663 9428374036 6074417965
28701,1902341246 2876516136 9999932225
28702,8281691035 6679500502 3778020592
28703,8357737663 7876091968 3989742676
28704,2282682575 3224085352 7029320634
28705,8422802726 7567810552 6760335616
28706,7170316539 1059853522 9999932225
28707,9689593916 2402431529 9999932225
28708,8403901779 5181186949 1563565569
28709,9455661533 1487424255 5377375241
28710,9910543441 4063850020 3593320685
28711,4505710601 3732523267 9999932225
28712,1395046741 2225286826 2698009617
28713,2704133184 4770113931 7126445114
28714,7480638839 2452939217 8387796677
28715,5778132796 4866139327 1054647709
28716,3369498061 5123998859 6929689226
28717,8566050992 1127275594 9999932225
28718,3811467688 9529115758 3900592393
28719,2254821611 5607822648 9781844429
28720,9337397531 6049132680 3177368247
28721,7634361154 3415462172 9821463703
28722,6396456065 1235676065 8404860869
28723,7388148176 2920853006 7188148070
28724,5769011074 5666756014 8393741423
28725,7706358452 1099012307 7260700958
28726,2113232338 7138158404 5849825803
28727,5723736469 9776713111 4512947887
28728,3757407479 8102772498 8151806885
28729,3840368965 7155450454 2939645330
28730,2143257457 4300993639 1898134338
28731,5014801018 9999932225 3982952284
28732,8441928928 8184234898 9697467664
28733,5768921998 6700667798 2839291504
28734,4284911183 5272337706 1824254498
28735,4092889820 1016122451 8113580452
28736,7196181453 7891486312 7377111619
28737,9206890427 6066875736 2841102194
28738,9312866826 9860327788 8580005325
28739,3729874792 1664164882 7648968659
28740,6944601550 9999932225 3981701796
28741,7832915917 2507046419 9999932225
28742,4783766551 6387157206 8150089907
28743,1085736856 2360541334 2105797898
28744,2480591797 9207739626 5357038573
28745,6868382594 7294624557 9999932225
28746,8213040938 9889715921 2974813634
28747,2808836897 6904970669 1003225430
28748,4141187312 4996169808 3706109122
28749,4927072738 9999932225 3981390700
28750,1543681955 6683511032 9309812171
28751,8390083303 5248569308 4363941519
28752,1072477968 2574630889 9214866582
28753,4918311646 5666173147 2097992578
28754,4130714864 1956374026 7002856020
28755,7674264036 2951685643 3269231486
28756,5552192152 4086296914 2688106979
28757,1319603096 5819240910 3982952284
28758,3407083963 8021830336 9999932225
28759,4760518477 7914306228 9824565727
28760,4255342279 9328589122 3014249701
28761,6917537705 9811046432 4799916685
28762,6365233379 1360990709 8438418604
28763,6466682341 1374097412 1267790636
28764,8508122275 2352757919 7821696604
28765,2941747524 3205900026 2620163297
28766,6334033519 2022982209 2897009881
28767,7641353280 7853887177 9630416893
28768,5265355964 7325372043 7999492869
28769,3176435615 9999932225 3981785329
28770,8527458591 3780994005 9945987552
28771,4750953980 7190009254 6743710176
28772,2985364345 4374579224 9781143685
28773,4042586067 9310856979 1705085070
28774,6514353186 1725406134 5975634302
28775,4735300606 7292975917 8100328168
28776,6696158367 9598656089 5170981465
28777,6911879750 2033088278 4610192206
28778,2039130821 3289716342 9420353517
28779,3680989205 5755190214 5957266885
28780,3628498631 3980090620 3980278054
28781,4639655487 5899756162 6136770707
28782,2459412603 1087439023 1030746092
28783,3924100557 4665039461 3919511225
28784,8367157298 9485994565 6247309527
28785,9883722775 6187082249 9124468328
28786,7621754610 2828366781 1440879725
28787,8331073322 9183794547 9999932225
28788,6149111530 6158829323 1189217746
28789,5561881423 8858875532 6840596147
28790,8930838489 6368437300 2246119525
28791,2368725779 5536335162 2593982626
28792,6444281408 9982950008 1695010652
28793,8970897478 2605277672 9999932225
28794,7946842219 4989467815 2303333915
28795,2426206949 2490587067 1490832827
28796,9102680905 8093000524 8322137104
28797,9667138346 9391394461 9420281264
28798,3242570249 9080913808 4103653149
28799,1996175546 2112033277 2172122095
28800,5804926665 9217905043 5218279540
28801,5779043499 3843640440 9999932225
28802,3135522013 1459849043 9154300097
28803,6173243423 1045471690 3981785329
28804,5038015634 9848977727 8507558293
28805,8741505786 8949404754 9999932225
28806,8194757264 2744387904 5248214502
28807,1918329978 8071926200 8461713217
28808,5201183823 4042123237 2358558474
28809,5708940880 6265913308 2906588965
28810,7095286112 7819339631 1536415431
28811,4760271365 9999932225 3981785329
28812,6241414090 9999932225 3981390700
28813,7377864058 2661796220 8395647222
28814,3191110632 6648445633 7185558940
28815,6697560976 8658423710 4157654988
28816,3938239287 5956244871 7923566448
28817,9725660078 6023485137 7800397495
28818,8232519178 3194070719 9311382803
28819,7706183023 2717221456 9999932225
28820,1315062047 9023626208 9359956624
28821,3753060100 5969682533 6049045754
28822,2415935385 5908635070 8247743004
28823,2200706945 1012925232 9999932225
28824,3652550578 8662247015 9999932225
28825,9152762233 9247130838 1050756170
28826,1313544281 5756196031 3985268395
28827,2664476523 6856060628 5207951335
28828,1623457668 8643376304 2069346839
28829,4543599607 1177759436 9789443084
28830,2468872870 1131780750 4154509198
28831,7525050276 6553154774 4496272123
28832,5097263121 2668497151 7741193549
28833,9521495136 3373181891 9999932225
28834,3793749707 4970791641 9051979000
28835,3315437974 4292661188 6394054699
28836,8363638616 1366723002 9999932225
28837,1642551824 9925693189 8571609624
28838,4840992497 4019125242 9999932225
28839,7565418052 8071594703 9999932225
28840,9735847743 5015535072 3981293372
28841,4851935240 2568646213 6743945794
28842,1911407781 6747882777 1767229548
28843,3611387207 1617839380 4742118534
28844,3005307775 5438857057 2137717512
28845,4235875980 3915255405 7275316056
28846,1388650635 6005950108 4110632283
28847,3638262690 1373288857 2225211839
28848,8974940123 6520140815 9157023181
28849,8827666251 8179735264 4158495554
28850,5046776216 5936437068 1946548394
28851,6312986950 6285465480 9657996482
28852,2714812403 9999932225 3981701796
28853,9377233191 4000636959 2964522920
28854,8334674113 9999932225 3981350103
28855,4683149880 9438070609 3982765483
28856,5866227683 1708947510 1833563348
28857,7513393482 5500277124 6746001406
28858,9340984832 6537879467 9063185188
28859,1109593354 7211247097 5742722932
28860,8630584307 2575767084 6493895834
28861,7439955850 7889787386 6628425069
28862,4841534914 4960790191 1385716737
28863,7970043992 2868324931 3981701796
28864,6855348508 2182514720 9999932225
28865,7866646787 6923107515 9999932225
28866,9936488482 2198712443 1444922609
28867,3258930724 4306503230 4889722228
28868,2441534194 3002538820 3981876209
28869,7108830844 3648846755 6716954765
28870,2116684071 9999932225 3981701796
28871,1977777133 6603536319 9999932225
28872,4931897446 4225834499 7119528915
28873,4982026592 6145157630 2086647120
28874,7651785022 2816349345 5047415532
28875,8379706699 2677227090 9999932225
28876,4375943986 6780399922 7217992846
28877,2700174925 3556704559 7826124686
28878,7694615106 6163237910 4402545320
28879,2768935946 6009302107 9563571831
28880,5185148813 9182681303 9999932225
28881,9419671713 3643221463 7176951082
28882,8103372633 9549383217 9931249544
28883,9738523224 9153343927 3349985060
28884,2718485906 7862946659 9077536932
28885,1523721454 5391509455 3885273378
28886,1815627237 8590541387 9344576640
28887,8476737693 4518923540 6881686890
28888,7831388978 4370696408 1669006391
28889,1127689309 3289927421 9294582195
28890,7170245508 1910301783 3981390700
28891,8291219253 5445708479 6490881528
28892,4635115028 5195313814 6910066083
28893,6411493959 1654521404 3981785329
28894,7037754067 6140721079 7928093263
28895,8982736540 4661510589 2250927392
28896,8245822257 4237308980 1643859307
28897,3383750812 8653822182 9639073881
28898,1660676122 9708599728 8427775037
28899,4027674049 4679265435 6647572972
28900,3799573930 1553280606 8699872510
28901,6474715599 8261562074 4886692551
28902,4359459381 9703861504 9888527957
28903,1438669451 2282682575 9430360112
28904,6548688180 7055400416 6716833520
28905,5989630726 4483389492 1447229478
28906,1520633589 4040325258 1234511919
28907,6144260946 3870856777 9244340309
28908,6896658509 5721911799 5104192490
28909,2803717147 5123814315 3862990597
28910,9734799277 9999932225 3981350103
28911,9377547811 2219188541 9999932225
28912,8274995961 6426953540 7397146475
28913,4216269808 4889722228 1744619597
28914,8830561399 3761857577 7194397780
28915,5475125300 3579534354 1710463673
28916,9644007263 6129067679 3361577288
28917,5268206802 2644061565 7550555848
28918,9047888137 9999932225 3981390700
28919,4111678347 3381974380 3847748190
28920,7397701102 3435195541 5113388668
28921,1006157012 7801583590 6078790349
28922,8986424379 4248687849 5161663936
28923,7128679205 1597045666 6087714809
28924,1895099363 3532690347 1000808756
28925,6154295518 8876901213 2405934724
28926,8833661592 4691876228 4424815461
28927,3803708092 2123402564 3981785329
28928,2144150803 2752236154 8895670425
28929,5629094078 6365930139 5581169566
28930,6761688616 3710338195 5428433671
28931,9973743938 5238325846 9999932225
28932,9727283645 9862750639 7907896533
28933,1889180499 4484725855 9999932225
28934,4115397699 4956630015 9999932225
28935,2529424353 9999932225 3981390700
28936,3949912092 1307322953 9999932225
28937,5686355187 4166551158 2389634025
28938,3752941217 2403525356 9399076963
28939,9504222280 8790553972 7674853157
28940,8378755593 4181642625 4799944630
28941,7423951233 1846698011 3503003594
28942,6491763934 7963210642 8195935263
28943,8612186619 1750918963 3980224941
28944,9356928927 1775219345 5923658112
28945,2221435963 2134747623 7285254242
28946,1505869276 9999932225 3982952284
28947,7342588578 6014060507 4975001919
28948,9566389074 7707521877 2102063209
28949,3307179799 3728809697 5336469815
28950,1374249492 5275831981 4343223115
28951,3121997050 1092337740 9999932225
28952,9329072982 4175350339 8691706779
28953,7640153850 8650295498 9999932225
28954,6592264700 6513437060 3981701796
28955,5722332623 3160293083 3980090620
28956,5402566762 2009086370 9999932225
28957,3780423586 1944738874 6095772132
28958,5410983734 1128651213 8658415476
28959,1108375046 7280487047 9217905043
28960,5370566273 8551386997 6178222485
28961,5488938482 6686420412 4804411677
28962,5886372895 6332409447 9999932225
28963,3027299704 5689526525 9999932225
28964,5495062150 5929760634 7729199472
28965,9826415025 6018367424 6707307204
28966,8813053277 5496364827 6761692461
28967,5496089181 2038568702 8138473448
28968,5842982835 7961837040 5747179889
28969,7416142144 1478402435 8012828720
28970,6900560809 5544171113 5245696574
28971,6425639724 2049658485 3622373098
28972,9040767695 9350793240 6679331374
28973,1707158011 5178002331 8228520254
28974,8391844442 7827992499 2759342078
28975,5627910943 2438234987 1960051706
28976,6467777110 5051163366 8663437835
28977,2934943839 1239535321 7401706727
28978,6369172819 1221999512 6018390481
28979,1259749250 4052544016 9513349299
28980,3856880160 7476391244 3948953322
28981,5748608689 9662329979 6008666931
28982,3333334225 5448673854 2781014722
28983,8679737932 6687576208 9999932225
28984,3000102922 6824056612 9999932225
28985,1319655045 2518065143 5427122802
